# time_s density
3228.2809 1.83227903e-06
3229.30961 2.42240438e-06
3230.33833 3.18675085e-06
3231.36704 4.17153627e-06
3232.39575 5.43363424e-06
3233.42446 7.04257138e-06
3234.45318 9.08277625e-06
3235.48189 1.16560795e-05
3236.5106 1.48844551e-05
3237.53932 1.89129802e-05
3238.56803 2.3912976e-05
3239.59674 3.00852738e-05
3240.62545 3.76635321e-05
3241.65417 4.69175071e-05
3242.68288 5.81561564e-05
3243.71159 7.17304316e-05
3244.7403 8.80355912e-05
3245.76902 0.000107512845
3246.79773 0.000130650118
3247.82644 0.000157981717
3248.85516 0.000190086662
3249.88387 0.00022758546
3250.91258 0.000271135101
3251.94129 0.000321422081
3252.97001 0.000379153298
3253.99872 0.000445044715
3255.02743 0.000519807748
3256.05614 0.000604133423
3257.08486 0.000698674427
3258.11357 0.000804025304
3259.14228 0.000920701126
3260.171 0.00104911512
3261.19971 0.00118955581
3262.22842 0.00134216437
3263.25713 0.00150691299
3264.28585 0.001683585
3265.31456 0.00187175786
3266.34327 0.00207078966
3267.37198 0.00227981035
3268.4007 0.00249771817
3269.42941 0.00272318243
3270.45812 0.00295465291
3271.48684 0.00319037642
3272.51555 0.00342842082
3273.54426 0.00366670622
3274.57297 0.00390304328
3275.60169 0.00413517782
3276.6304 0.00436084098
3277.65911 0.00457780369
3278.68783 0.00478393408
3279.71654 0.00497725631
3280.74525 0.00515600884
3281.77396 0.00531870056
3282.80268 0.00546416264
3283.83139 0.00559159438
3284.8601 0.00570060128
3285.88881 0.00579122374
3286.91753 0.00586395506
3287.94624 0.00591974781
3288.97495 0.00596000772
3290.00367 0.005986575
3291.03238 0.00600169309
3292.06109 0.00600796539
3293.0898 0.00600830091
3294.11852 0.00600585012
3295.14723 0.0060039327
3296.17594 0.00600595894
3297.20465 0.00601534715
3298.23337 0.00603543912
3299.26208 0.00606941617
3300.29079 0.00612021798
3301.31951 0.00619046665
3302.34822 0.00628239789
3303.37693 0.00639780143
3304.40564 0.00653797218
3305.43436 0.00670367342
3306.46307 0.00689511305
3307.49178 0.00711193337
3308.52049 0.00735321457
3309.54921 0.00761749168
3310.57792 0.00790278438
3311.60663 0.00820663857
3312.63535 0.0085261785
3313.66406 0.00885816774
3314.69277 0.00919907722
3315.72148 0.00954515831
3316.7502 0.00989251883
3317.77891 0.0102371999
3318.80762 0.0105752513
3319.83633 0.010902804
3320.86505 0.0112161373
3321.89376 0.011511739
3322.92247 0.0117863585
3323.95119 0.01203705
3324.9799 0.012261207
3326.00861 0.0124565862
3327.03732 0.0126213224
3328.06604 0.0127539332
3329.09475 0.012853316
3330.12346 0.0129187368
3331.15218 0.0129498124
3332.18089 0.0129464881
3333.2096 0.012909011
3334.23831 0.0128379011
3335.26703 0.0127339222
3336.29574 0.0125980519
3337.32445 0.0124314535
3338.35316 0.0122354506
3339.38188 0.0120115033
3340.41059 0.0117611887
3341.4393 0.0114861838
3342.46802 0.0111882524
3343.49673 0.0108692337
3344.52544 0.010531034
3345.55415 0.0101756196
3346.58287 0.00980501076
3347.61158 0.00942127561
3348.64029 0.00902652353
3349.669 0.0086228975
3350.69772 0.00821256458
