# time_s density
83.580796 1.9356887e-05
83.6820443 2.35495041e-05
83.7832925 2.85859089e-05
83.8845407 3.46215375e-05
83.9857889 4.18374229e-05
84.0870371 5.04438062e-05
84.1882854 6.06841452e-05
84.2895336 7.28395433e-05
84.3907818 8.72336191e-05
84.49203 0.000104237835
84.5932782 0.0001242773
84.6945264 0.000147837048
84.7957747 0.000175468804
84.8970229 0.000207798221
84.9982711 0.000245532575
85.0995193 0.000289468902
85.2007675 0.000340502513
85.3020158 0.000399635865
85.403264 0.000467987692
85.5045122 0.000546802335
85.6057604 0.000637459151
85.7070086 0.000741481887
85.8082568 0.000860547877
85.9095051 0.000996496904
86.0107533 0.00115133953
86.1120015 0.00132726473
86.2132497 0.00152664653
86.3144979 0.00175204948
86.4157462 0.00200623273
86.5169944 0.0022921523
86.6182426 0.00261296137
86.7194908 0.00297200834
86.820739 0.0033728322
86.9219872 0.00381915508
87.0232355 0.00431487163
87.1244837 0.00486403488
87.2257319 0.00547083858
87.3269801 0.00613959541
87.4282283 0.00687471131
87.5294766 0.00768065549
87.6307248 0.00856192608
87.731973 0.00952301163
87.8332212 0.0105683481
87.9344694 0.0117022721
88.0357176 0.0129289694
88.1369659 0.0142524212
88.2382141 0.0156763455
88.3394623 0.017204137
88.4407105 0.0188388043
88.5419587 0.0205829058
88.643207 0.0224384847
88.7444552 0.0244070045
88.8457034 0.0264892851
88.9469516 0.0286854415
89.0481998 0.0309948258
89.149448 0.0334159724
89.2506963 0.03594655
89.3519445 0.0385833193
89.4531927 0.0413220981
89.5544409 0.0441577359
89.6556891 0.0470840974
89.7569374 0.0500940568
89.8581856 0.0531795037
89.9594338 0.0563313607
90.060682 0.0595396137
90.1619302 0.0627933547
90.2631784 0.0660808382
90.3644267 0.0693895495
90.4656749 0.0727062866
90.5669231 0.0760172533
90.6681713 0.0793081641
90.7694195 0.082564359
90.8706678 0.0857709275
90.971916 0.0889128404
91.0731642 0.0919750871
91.1744124 0.0949428182
91.2756606 0.0978014894
91.3769088 0.100537006
91.4781571 0.103135866
91.5794053 0.1055853
91.6806535 0.107873403
91.7819017 0.10998926
91.8831499 0.11192306
91.9843981 0.1136662
92.0856464 0.115211376
92.1868946 0.116552652
92.2881428 0.117685525
92.389391 0.118606958
92.4906392 0.119315408
92.5918875 0.119810827
92.6931357 0.120094649
92.7943839 0.120169755
92.8956321 0.120040422
92.9968803 0.119712258
93.0981285 0.119192117
93.1993768 0.118487998
93.300625 0.117608941
93.4018732 0.116564898
93.5031214 0.115366612
93.6043696 0.114025472
93.7056179 0.112553381
93.8068661 0.110962606
93.9081143 0.109265644
94.0093625 0.107475078
94.1106107 0.105603444
94.2118589 0.103663109
94.3131072 0.101666146
94.4143554 0.0996242346
94.5156036 0.0975485596
94.6168518 0.0954497325
94.7181 0.0933377221
94.8193483 0.0912218007
94.9205965 0.0891105049
95.0218447 0.0870116112
95.1230929 0.0849321252
95.2243411 0.0828782849
95.3255893 0.0808555765
95.4268376 0.0788687611
95.5280858 0.0769219126
95.629334 0.0750184635
95.7305822 0.0731612581
95.8318304 0.0713526112
95.9330787 0.0695943699
96.0343269 0.0678879783
96.1355751 0.0662345413
96.2368233 0.064634888
96.3380715 0.0630896313
96.4393197 0.0615992237
96.540568 0.0601640077
96.6418162 0.058784259
96.7430644 0.057460223
96.8443126 0.0561921432
96.9455608 0.0549802808
97.0468091 0.0538249263
97.1480573 0.0527264024
97.2493055 0.0516850594
97.3505537 0.0507012617
97.4518019 0.049775369
97.5530501 0.0489077098
97.6542984 0.0480985513
97.7555466 0.0473480639
97.8567948 0.0466562837
97.958043 0.0460230735
98.0592912 0.0454480826
98.1605395 0.0449307084
98.2617877 0.0444700596
98.3630359 0.0440649228
98.4642841 0.0437137337
98.5655323 0.0434145528
98.6667805 0.0431650484
98.7680288 0.042962485
98.869277 0.0428037203
98.9705252 0.0426852093
99.0717734 0.0426030157
99.1730216 0.0425528321
99.2742699 0.0425300072
99.3755181 0.0425295804
99.4767663 0.0425463235
99.5780145 0.0425747883
99.6792627 0.0426093592
99.7805109 0.0426443113
99.8817592 0.0426738709
99.9830074 0.0426922792
100.084256 0.0426938571
100.185504 0.04267307
100.286752 0.0426245924
100.388 0.0425433695
100.489248 0.0424246768
100.590497 0.0422641748
100.691745 0.0420579595
100.792993 0.0418026063
100.894241 0.0414952084
100.99549 0.0411334074
101.096738 0.0407154168
101.197986 0.0402400376
101.299234 0.0397066662
101.400482 0.0391152941
101.501731 0.0384664999
101.602979 0.0377614341
101.704227 0.0370017963
101.805475 0.0361898056
101.906724 0.0353281657
102.007972 0.0344200242
102.10922 0.0334689269
102.210468 0.032478769
102.311716 0.0314537429
102.412965 0.0303982844
102.514213 0.029317017
102.615461 0.0282146961
102.716709 0.0270961545
102.817957 0.0259662476
102.919206 0.0248298021
103.020454 0.0236915662
103.121702 0.0225561642
103.22295 0.0214280534
103.324199 0.0203114866
103.425447 0.0192104782
103.526695 0.0181287752
103.627943 0.0170698334
103.729191 0.0160367981
103.83044 0.01503249
103.931688 0.0140593957
104.032936 0.0131196628
104.134184 0.0122150998
104.235433 0.0113471795
104.336681 0.0105170466
104.437929 0.00972552817
104.539177 0.00897314799
104.640425 0.00826014241
104.741674 0.00758647897
104.842922 0.00695187661
104.94417 0.0063558271
105.045418 0.00579761735
105.146667 0.0052763523
105.247915 0.00479097786
105.349163 0.00434030375
105.450411 0.00392302577
105.551659 0.00353774739
105.652908 0.00318300038
105.754156 0.00285726425
105.855404 0.00255898439
105.956652 0.00228658885
106.0579 0.00203850354
106.159149 0.00181316598
106.260397 0.00160903741
106.361645 0.00142461334
106.462893 0.00125843268
106.564142 0.00110908523
106.66539 0.000975217901
106.766638 0.000855539547
106.867886 0.000748824559
106.969134 0.000653915347
107.070383 0.000569723781
107.171631 0.000495231713
107.272879 0.000429490689
107.374127 0.000371620955
107.475376 0.000320809864
107.576624 0.000276309776
107.677872 0.000237435557
107.77912 0.000203561756
107.880368 0.000174119537
107.981617 0.00014859345
108.082865 0.000126518095
108.184113 0.000107474741
108.285361 9.10879499e-05
108.386609 7.70222466e-05
108.487858 6.49788693e-05
108.589106 5.46926303e-05
108.690354 4.59289108e-05
108.791602 3.84808044e-05
108.892851 3.21664241e-05
108.994099 2.68263791e-05
109.095347 2.23214269e-05
109.196595 1.85303005e-05
109.297843 1.53477095e-05
109.399092 1.26825117e-05
