# time_s density
1059.83307 9.79897318e-06
1060.01829 1.2819105e-05
1060.20351 1.66936504e-05
1060.38873 2.16402401e-05
1060.57395 2.79248431e-05
1060.75917 3.58705584e-05
1060.94439 4.5867511e-05
1061.1296 5.83838661e-05
1061.31482 7.3977946e-05
1061.50004 9.33113864e-05
1061.68526 0.000117163222
1061.87048 0.000146444723
1062.0557 0.00018221475
1062.24092 0.000225695287
1062.42614 0.000278286778
1062.61135 0.000341582757
1062.79657 0.000417383202
1062.98179 0.000507705978
1063.16701 0.000614795606
1063.35223 0.000741128606
1063.53745 0.000889414574
1063.72267 0.00106259214
1063.90788 0.00126381905
1064.0931 0.00149645546
1064.27832 0.00176404004
1064.46354 0.00207025804
1064.64876 0.00241890128
1064.83398 0.00281381977
1065.0192 0.00325886528
1065.20442 0.00375782724
1065.38963 0.00431436202
1065.57485 0.00493191655
1065.76007 0.00561364811
1065.94529 0.00636234214
1066.13051 0.00718033024
1066.31573 0.00806941109
1066.50095 0.00903077688
1066.68616 0.0100649481
1066.87138 0.0111717196
1067.0566 0.0123501206
1067.24182 0.0135983905
1067.42704 0.0149139741
1067.61226 0.0162935362
1067.79748 0.0177329962
1067.9827 0.0192275854
1068.16791 0.020771923
1068.35313 0.0223601119
1068.53835 0.0239858503
1068.72357 0.0256425572
1068.90879 0.0273235067
1069.09401 0.0290219673
1069.27923 0.0307313416
1069.46444 0.0324453003
1069.64966 0.0341579056
1069.83488 0.0358637194
1070.0201 0.0375578916
1070.20532 0.0392362239
1070.39054 0.0408952074
1070.57576 0.0425320306
1070.76098 0.0441445588
1070.94619 0.0457312831
1071.13141 0.0472912441
1071.31663 0.0488239292
1071.50185 0.050329152
1071.68707 0.0518069155
1071.87229 0.0532572669
1072.05751 0.0546801497
1072.24273 0.0560752593
1072.42794 0.0574419096
1072.61316 0.0587789147
1072.79838 0.060084493
1072.9836 0.0613561961
1073.16882 0.0625908667
1073.35404 0.0637846273
1073.53926 0.0649328994
1073.72447 0.0660304526
1073.90969 0.0670714821
1074.09491 0.0680497093
1074.28013 0.0689585038
1074.46535 0.0697910185
1074.65057 0.0705403352
1074.83579 0.0711996131
1075.02101 0.0717622347
1075.20622 0.0722219448
1075.39144 0.0725729774
1075.57666 0.072810166
1075.76188 0.0729290363
1075.9471 0.0729258779
1076.13232 0.072797795
1076.31754 0.0725427367
1076.50275 0.0721595084
1076.68797 0.0716477656
1076.87319 0.0710079933
1077.05841 0.0702414751
1077.24363 0.0693502536
1077.42885 0.0683370867
1077.61407 0.0672054021
1077.79929 0.0659592528
1077.9845 0.0646032755
1078.16972 0.0631426535
1078.35494 0.0615830838
1078.54016 0.0599307492
1078.72538 0.0581922942
1078.9106 0.0563748032
1079.09582 0.0544857796
1079.28104 0.0525331229
1079.46625 0.0505251031
1079.65147 0.048470329
1079.83669 0.0463777093
1080.02191 0.0442564047
1080.20713 0.0421157706
1080.39235 0.0399652898
1080.57757 0.0378144952
1080.76278 0.0356728842
1080.948 0.0335498262
1081.13322 0.0314544641
1081.31844 0.0293956144
1081.50366 0.0273816667
1081.68888 0.0254204873
1081.8741 0.0235193278
1082.05932 0.0216847436
1082.24453 0.0199225234
1082.42975 0.0182376326
1082.61497 0.0166341712
1082.80019 0.0151153495
1082.98541 0.0136834789
1083.17063 0.0123399809
1083.35585 0.0110854116
1083.54106 0.00991950197
1083.72628 0.0088412109
1083.9115 0.00784879059
1084.09672 0.00693986119
1084.28194 0.00611149276
1084.46716 0.00536029215
1084.65238 0.00468249237
1084.8376 0.00407404248
1085.02281 0.00353069578
1085.20803 0.00304809476
1085.39325 0.00262185117
1085.57847 0.00224762027
1085.76369 0.00192116827
1085.94891 0.00163843262
1086.13413 0.00139557477
1086.31935 0.0011890255
1086.50456 0.00101552317
1086.68978 0.000872145037
1086.875 0.00075633246
1087.06022 0.000665910338
1087.24544 0.000599101485
1087.43066 0.000554536452
1087.61588 0.000531259279
1087.80109 0.000528729527
1087.98631 0.000546820812
1088.17153 0.000585815893
1088.35675 0.000646398225
1088.54197 0.000729639684
1088.72719 0.000836984068
1088.91241 0.000970225815
1089.09763 0.00113148329
1089.28284 0.00132316594
1089.46806 0.00154793462
1089.65328 0.00180865443
1089.8385 0.00210833949
1090.02372 0.00245008924
1090.20894 0.00283701628
1090.39416 0.00327216559
1090.57937 0.00375842596
1090.76459 0.00429843424
1090.94981 0.0048944738
1091.13503 0.005548369
1091.32025 0.00626137773
1091.50547 0.00703408465
1091.69069 0.00786629805
1091.87591 0.00875695366
1092.06112 0.00970402872
1092.24634 0.01070447
1092.43156 0.011754139
1092.61678 0.0128477785
1092.802 0.0139790018
1092.98722 0.0151403093
1093.17244 0.0163231331
1093.35765 0.0175179098
1093.54287 0.0187141852
1093.72809 0.0199007455
1093.91331 0.0210657779
1094.09853 0.0221970548
1094.28375 0.0232821392
1094.46897 0.0243086067
1094.65419 0.0252642785
1094.8394 0.0261374596
1095.02462 0.0269171754
1095.20984 0.0275934008
1095.39506 0.0281572739
1095.58028 0.0286012895
1095.7655 0.0289194647
1095.95072 0.0291074739
1096.13594 0.0291627457
1096.32115 0.0290845222
1096.50637 0.0288738759
1096.69159 0.0285336852
1096.87681 0.0280685691
1097.06203 0.0274847828
1097.24725 0.0267900777
1097.43247 0.0259935302
1097.61768 0.0251053446
1097.8029 0.0241366357
1097.98812 0.0230991985
1098.17334 0.0220052707
1098.35856 0.0208672947
1098.54378 0.019697686
1098.729 0.018508614
1098.91422 0.0173117996
1099.09943 0.0161183343
1099.28465 0.0149385255
1099.46987 0.013781768
1099.65509 0.0126564458
1099.84031 0.0115698631
1100.02553 0.0105282043
1100.21075 0.00953652207
1100.39596 0.00859875073
1100.58118 0.00771774329
1100.7664 0.00689532794
1100.95162 0.00613238131
1101.13684 0.00542891453
1101.32206 0.00478416871
1101.50728 0.00419671614
1101.6925 0.00366456419
1101.87771 0.00318525861
1102.06293 0.002755984
1102.24815 0.00237365892
1102.43337 0.00203502413
1102.61859 0.00173672254
1102.80381 0.00147537
1102.98903 0.00124761642
1103.17425 0.00105019717
1103.35946 0.000879974796
1103.54468 0.000733971592
1103.7299 0.000609393612
1103.91512 0.000503646907
1104.10034 0.000414346881
1104.28556 0.000339321676
1104.47078 0.000276610564
1104.65599 0.000224458238
1104.84121 0.000181305911
1105.02643 0.00014578002
1105.21165 0.000116679263
1105.39687 9.2960612e-05
1105.58209 7.37248506e-05
1105.76731 5.82020733e-05
1105.95253 4.57375227e-05
1106.13774 3.57780321e-05
1106.32296 2.785928e-05
1106.50818 2.15939929e-05
1106.6934 1.66611759e-05
1106.87862 1.27964049e-05
1107.06384 9.78317728e-06
