# time_s density
43.0748597 0.000101503021
43.0867859 0.00012132077
43.0987121 0.000144721835
43.1106383 0.000172296384
43.1225645 0.000204720805
43.1344907 0.000242768342
43.1464169 0.000287320718
43.1583431 0.000339380779
43.1702693 0.000400086196
43.1821955 0.000470724242
43.1941217 0.000552747659
43.2060479 0.000647791606
43.2179741 0.000757691681
43.2299003 0.00088450297
43.2418265 0.00103052008
43.2537527 0.00119829805
43.2656789 0.00139067411
43.2776051 0.00161079006
43.2895313 0.00186211516
43.3014575 0.00214846941
43.3133837 0.00247404686
43.3253099 0.00284343884
43.3372361 0.00326165671
43.3491623 0.00373415392
43.3610885 0.00426684695
43.3730147 0.00486613477
43.3849409 0.00553891646
43.3968671 0.00629260644
43.4087933 0.00713514703
43.4207195 0.00807501765
43.4326457 0.00912124034
43.4445719 0.0102833811
43.4564981 0.0115715462
43.4684243 0.012996374
43.4803505 0.0145690201
43.4922767 0.0163011372
43.5042029 0.0182048477
43.5161291 0.0202927107
43.5280553 0.0225776801
43.5399815 0.0250730567
43.5519077 0.0277924321
43.5638339 0.0307496252
43.5757601 0.0339586112
43.5876863 0.0374334434
43.5996125 0.0411881669
43.6115387 0.0452367272
43.6234649 0.0495928709
43.6353911 0.0542700419
43.6473173 0.0592812725
43.6592435 0.0646390701
43.6711697 0.0703553016
43.6830959 0.0764410752
43.6950221 0.0829066222
43.7069483 0.0897611791
43.7188745 0.0970128712
43.7308007 0.104668601
43.7427269 0.112733938
43.7546531 0.12121302
43.7665793 0.130108459
43.7785055 0.139421252
43.7904317 0.149150712
43.8023579 0.159294401
43.8142841 0.169848081
43.8262103 0.180805679
43.8381365 0.192159259
43.8500627 0.203899024
43.8619889 0.216013317
43.8739151 0.228488649
43.8858413 0.241309739
43.8977675 0.254459569
43.9096937 0.267919459
43.9216199 0.281669151
43.9335461 0.295686907
43.9454723 0.309949631
43.9573985 0.324432983
43.9693247 0.339111526
43.9812509 0.353958859
43.9931771 0.368947782
44.0051033 0.38405044
44.0170295 0.399238496
44.0289557 0.414483286
44.0408819 0.42975599
44.0528081 0.445027788
44.0647343 0.460270024
44.0766605 0.475454357
44.0885867 0.490552913
44.1005129 0.505538425
44.1124391 0.520384365
44.1243653 0.535065068
44.1362915 0.549555845
44.1482177 0.563833082
44.1601439 0.577874336
44.1720701 0.59165841
44.1839963 0.605165423
44.1959225 0.618376862
44.2078487 0.631275632
44.2197749 0.643846085
44.2317011 0.656074046
44.2436273 0.667946824
44.2555535 0.679453217
44.2674797 0.690583507
44.2794059 0.701329447
44.2913321 0.711684236
44.3032583 0.721642497
44.3151845 0.731200236
44.3271107 0.740354805
44.3390369 0.74910485
44.3509631 0.757450263
44.3628893 0.76539212
44.3748155 0.772932617
44.3867417 0.780074999
44.3986679 0.786823487
44.4105941 0.793183196
44.4225203 0.799160044
44.4344465 0.804760667
44.4463727 0.809992312
44.4582989 0.814862739
44.4702251 0.819380108
44.4821513 0.823552863
44.4940775 0.827389612
44.5060037 0.830899003
44.5179299 0.834089595
44.5298561 0.836969724
44.5417823 0.839547372
44.5537085 0.841830033
44.5656347 0.843824578
44.5775609 0.845537124
44.5894871 0.846972911
44.6014133 0.848136178
44.6133395 0.849030055
44.6252657 0.849656457
44.6371919 0.850015997
44.6491181 0.850107911
44.6610443 0.849929997
44.6729705 0.849478579
44.6848967 0.848748478
44.6968229 0.847733021
44.7087491 0.846424055
44.7206753 0.844812002
44.7326015 0.842885921
44.7445277 0.840633607
44.7564539 0.838041707
44.7683801 0.835095863
44.7803063 0.831780874
44.7922325 0.828080885
44.8041587 0.823979586
44.8160849 0.819460439
44.8280111 0.814506908
44.8399373 0.809102715
44.8518635 0.803232088
44.8637897 0.79688003
44.8757159 0.790032578
44.8876421 0.782677063
44.8995683 0.774802371
44.9114945 0.766399186
44.9234207 0.757460221
44.9353469 0.747980436
44.9472731 0.737957234
44.9591993 0.727390633
44.9711255 0.716283411
44.9830517 0.704641227
44.9949779 0.692472705
45.0069041 0.679789489
45.0188303 0.666606267
45.0307565 0.652940758
45.0426827 0.638813663
45.0546089 0.624248587
45.0665351 0.609271925
45.0784613 0.593912716
45.0903875 0.57820247
45.1023137 0.562174964
45.1142399 0.545866013
45.1261661 0.529313223
45.1380923 0.512555721
45.1500185 0.49563387
45.1619447 0.478588973
45.1738709 0.461462972
45.1857971 0.444298132
45.1977233 0.427136739
45.2096495 0.41002079
45.2215757 0.392991697
45.2335019 0.376089991
45.2454281 0.359355055
45.2573543 0.342824857
45.2692805 0.326535712
45.2812067 0.310522063
45.2931329 0.294816284
45.3050591 0.279448505
45.3169853 0.264446472
45.3289115 0.249835421
45.3408377 0.235637988
45.3527639 0.221874143
45.3646901 0.208561152
45.3766163 0.195713563
45.3885425 0.183343216
45.4004687 0.171459282
45.4123949 0.160068318
45.4243211 0.149174345
45.4362473 0.138778948
45.4481735 0.128881387
45.4600997 0.119478722
45.4720259 0.11056596
45.4839521 0.102136198
45.4958783 0.0941807835
45.5078045 0.0866894776
45.5197307 0.0796506214
45.5316569 0.0730513042
45.5435831 0.0668775305
45.5555093 0.0611143863
45.5674355 0.0557461998
45.5793617 0.0507566985
45.5912879 0.0461291587
45.6032141 0.0418465476
45.6151403 0.0378916575
45.6270665 0.03424723
45.6389927 0.0308960709
45.6509189 0.0278211548
45.6628451 0.0250057196
45.6747713 0.0224333499
45.6866975 0.0200880505
45.6986237 0.0179543101
45.7105499 0.0160171538
45.7224761 0.0142621876
45.7344023 0.0126756326
45.7463285 0.0112443515
45.7582547 0.00995586681
45.7701809 0.0087983714
45.7821071 0.00776073321
45.7940333 0.00683249317
45.8059595 0.00600385818
45.8178857 0.00526568922
45.8298119 0.00460948547
45.8417381 0.00402736497
45.8536643 0.00351204239
45.8655905 0.00305680462
45.8775167 0.00265548443
45.8894429 0.00230243294
45.9013691 0.00199249117
45.9132953 0.00172096115
45.9252215 0.00148357689
45.9371477 0.00127647555
45.9490739 0.00109616902
45.9610001 0.000939516243
45.9729263 0.000803696339
45.9848525 0.000686182794
45.9967787 0.000584718753
46.0087049 0.000497293562
46.0206311 0.00042212059
46.0325573 0.000357616388
46.0444835 0.000302381191
46.0564097 0.000255180773
46.0683359 0.000214929628
46.0802621 0.000180675452
46.0921883 0.000151584892
46.1041145 0.000126930501
46.1160407 0.000106078847
